Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude,Listing Type
https://www.zillow.com/homedetails/706-Ohio-River-Blvd-Sewickley-PA-15143/11480768_zpid/,,,119700,216200.0,1748,123000.0,01/21/2021,1231.0,sqft,97.24,,,,2.0,1.5,,,No,No,,706 Ohio River Blvd,Sewickley,15143,PA,USA,40.53461,-80.18092,apartments
https://www.zillow.com/homedetails/1203-Kenzie-Dr-Pittsburgh-PA-15205/11400688_zpid/,,,155000,201300.0,1874,92700.0,01/20/2021,1500.0,sqft,103.33,3.37,acres,45994.13,3.0,2.0,,,No,No,,1203 Kenzie Dr,Pittsburgh,15205,PA,USA,40.441772,-80.13891,apartments
https://www.zillow.com/homedetails/102-Beltzhoover-Ave-Pittsburgh-PA-15210/11314737_zpid/,,,61000,,1200,34700.0,01/19/2021,1100.0,sqft,55.45,3750.0,sqft,16.27,2.0,1.0,,,No,No,,102 Beltzhoover Ave,Pittsburgh,15210,PA,USA,40.422096,-79.99779,apartments
https://www.zillow.com/homedetails/453-3rd-St-Pitcairn-PA-15140/11602163_zpid/,,,90000,166900.0,1200,109100.0,01/19/2021,4404.0,sqft,20.44,3000.0,sqft,30.0,9.0,1.0,,,No,No,,453 3rd St,Pitcairn,15140,PA,USA,40.40285,-79.77918,apartments
https://www.zillow.com/homedetails/265-Freeport-Rd-Blawnox-PA-15238/306751517_zpid/,,,2400000,,868,1404400.0,01/19/2021,700.0,sqft,3428.57,0.99,acres,2420000.0,1.0,1.0,,,No,No,,265 Freeport Rd,Blawnox,15238,PA,USA,40.493275,-79.86307,apartments
https://www.zillow.com/homedetails/960-Chatham-Park-Dr-APT-A-Pittsburgh-PA-15216/59835889_zpid/,,,128000,160900.0,1496,79600.0,01/14/2021,996.0,sqft,128.51,13.8,acres,9276.72,2.0,1.0,,,No,No,Apt A,960 Chatham Park Dr APT A,Pittsburgh,15216,PA,USA,40.39479,-80.057556,apartments
https://www.zillow.com/homedetails/3305-Dawson-St-Pittsburgh-PA-15213/164340844_zpid/,,,494000,577700.0,3430,175700.0,01/13/2021,1000.0,sqft,494.0,4992.0,sqft,98.96,2.0,1.0,,,No,No,,3305 Dawson St,Pittsburgh,15213,PA,USA,40.433064,-79.95374,apartments
https://www.zillow.com/homedetails/4919-Penn-Ave-Pittsburgh-PA-15224/2101350590_zpid/,,,483000,,2197,,01/13/2021,2100.0,sqft,230.0,2178.0,sqft,221.76,3.0,2.0,,,No,No,,4919 Penn Ave,Pittsburgh,15224,PA,USA,40.46542,-79.94444,apartments
https://www.zillow.com/homedetails/3949-Murray-Ave-Pittsburgh-PA-15217/11635820_zpid/,,,260000,378600.0,1500,125000.0,01/12/2021,1000.0,sqft,260.0,2860.0,sqft,90.91,2.0,1.0,,,No,No,,3949 Murray Ave,Pittsburgh,15217,PA,USA,40.426304,-79.92728,apartments
https://www.zillow.com/homedetails/430-Brownsville-Rd-Pittsburgh-PA-15210/119346808_zpid/,,,130000,,866,46900.0,01/11/2021,3280.0,sqft,39.63,2526.0,sqft,51.46,1.0,1.0,,,No,No,,430 Brownsville Rd,Pittsburgh,15210,PA,USA,40.4127,-79.98954,apartments
https://www.zillow.com/homedetails/125-Rock-Run-Rd-Elizabeth-PA-15037/119346901_zpid/,,,100000,,758,150000.0,01/11/2021,1200.0,sqft,83.33,0.34,acres,297094.53,,0.5,,,No,No,,125 Rock Run Rd,Elizabeth,15037,PA,USA,40.27597,-79.836105,apartments
https://www.zillow.com/homedetails/313-7th-Ave-Carnegie-PA-15106/11255586_zpid/,,,174000,227600.0,1405,95000.0,01/07/2021,1980.0,sqft,87.88,4715.0,sqft,36.9,3.0,1.0,,,No,No,,313 7th Ave,Carnegie,15106,PA,USA,40.40743,-80.0932,apartments
https://www.zillow.com/homedetails/233-Edmond-St-Pittsburgh-PA-15224/11520647_zpid/,,,105620,192800.0,1074,60000.0,01/06/2021,2214.0,sqft,47.71,2008.0,sqft,52.6,1.0,1.0,,,No,No,,233 Edmond St,Pittsburgh,15224,PA,USA,40.46421,-79.947464,apartments
https://www.zillow.com/homedetails/233-N-Aiken-Ave-Pittsburgh-PA-15206/11520511_zpid/,,,227000,275600.0,1800,170400.0,01/05/2021,1300.0,sqft,174.62,2134.0,sqft,106.37,2.0,2.0,,,No,No,,233 N Aiken Ave,Pittsburgh,15206,PA,USA,40.466667,-79.93551,apartments
https://www.zillow.com/homedetails/1328-1330-Pocono-St-Pittsburgh-PA-15218/11290459_zpid/,,,530990,,1011,280700.0,01/04/2021,5712.0,sqft,92.96,0.6,acres,886204.0,1.0,1.0,,,No,No,,1328-1330 Pocono St,Pittsburgh,15218,PA,USA,40.418697,-79.90132,apartments
https://www.zillow.com/homedetails/1808-Brownsville-Rd-Pittsburgh-PA-15210/2078045802_zpid/,,,50000,,1299,,12/30/2020,1100.0,sqft,45.45,,,,3.0,1.0,,,No,No,,1808 Brownsville Rd,Pittsburgh,15210,PA,USA,40.396935,-79.988075,apartments
https://www.zillow.com/homedetails/5523-Ellsworth-Ave-APT-6C-Shadyside-PA-15232/2133122251_zpid/,,,195000,,2420,,12/29/2020,950.0,sqft,205.26,,,,2.0,2.0,,,No,No,Apt 6C,5523 Ellsworth Ave APT 6C,Shadyside,15232,PA,USA,40.45377,-79.935005,apartments
https://www.zillow.com/homedetails/1924-Sidney-St-Pittsburgh-PA-15203/11290827_zpid/,,,136735,229300.0,1250,133900.0,12/28/2020,1000.0,sqft,136.74,1200.0,sqft,113.95,2.0,1.0,,,No,No,,1924 Sidney St,Pittsburgh,15203,PA,USA,40.429356,-79.978004,apartments
https://www.zillow.com/homedetails/4200-Geneva-St-Pittsburgh-PA-15201/11513953_zpid/,,,295000,327700.0,1599,125000.0,12/28/2020,1134.0,sqft,260.14,1050.0,sqft,280.95,3.0,1.0,,Christina Talotta,No,No,,4200 Geneva St,Pittsburgh,15201,PA,USA,40.467003,-79.95571,apartments
https://www.zillow.com/homedetails/3714-Penn-Ave-Pittsburgh-PA-15201/11514748_zpid/,,,141702,286500.0,1051,124300.0,12/28/2020,1000.0,sqft,141.7,2600.0,sqft,54.5,1.0,1.0,,,No,No,,3714 Penn Ave,Pittsburgh,15201,PA,USA,40.46426,-79.96181,apartments
https://www.zillow.com/homedetails/800-College-Park-Dr-APT-9-Coraopolis-PA-15108/11584083_zpid/,,,44000,79800.0,1020,42000.0,12/28/2020,594.0,sqft,74.07,594.0,sqft,74.07,1.0,1.0,,,No,No,Apt 9,800 College Park Dr APT 9,Coraopolis,15108,PA,USA,40.519886,-80.22088,apartments
