Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude,Listing Type
https://www.zillow.com/homedetails/7324-Beacon-Hill-Dr-Pittsburgh-PA-15221/11418215_zpid/,,,125000,152000.0,1800,81000.0,11/23/2021,1239.0,sqft,100.89,5.48,acres,22822.72,2.0,2.5,,,No,No,,7324 Beacon Hill Dr,Pittsburgh,15221,PA,USA,40.43988,-79.862076,condos
https://www.zillow.com/homedetails/1150-Bower-Hill-Rd-900C-Pittsburgh-PA-15243/2069310668_zpid/,,,47500,,1884,,11/23/2021,,,,,,,1.0,1.0,,Linda Lee Foltz,No,No,# 900C,1150 Bower Hill Rd #900C,Pittsburgh,15243,PA,USA,,,condos
https://www.zillow.com/homedetails/1150-Bower-Hill-Rd-APT-703A-Pittsburgh-PA-15243/2089150509_zpid/,,,68500,151800.0,1244,,11/23/2021,,,,,,,2.0,1.0,,Wayne Reck,No,No,Apt 703A,1150 Bower Hill Rd APT 703A,Pittsburgh,15243,PA,USA,40.37623,-80.07027,condos
https://www.zillow.com/homedetails/752-Carriage-Cir-Pittsburgh-PA-15205/11318805_zpid/,,,125000,148900.0,1450,89600.0,11/22/2021,992.0,sqft,126.01,46.81,acres,2670.37,1.0,1.5,,,No,No,,752 Carriage Cir,Pittsburgh,15205,PA,USA,40.42657,-80.100105,condos
https://www.zillow.com/homedetails/2029-Sanlin-Dr-Coraopolis-PA-15108/11552512_zpid/,,,75000,105000.0,1245,54900.0,11/22/2021,1053.0,sqft,71.23,418.18,sqft,179.35,2.0,1.0,,Jason Mazzei,No,No,,2029 Sanlin Dr,Coraopolis,15108,PA,USA,40.50997,-80.20851,condos
https://www.zillow.com/homedetails/129-Baywood-Ave-APT-2D1-Pittsburgh-PA-15228/11311323_zpid/,,,101000,123800.0,1379,41600.0,11/19/2021,486.0,sqft,207.82,,sqft,,2.0,2.0,,Christina Longenecker,No,No,Apt 2D1,129 Baywood Ave APT 2D1,Pittsburgh,15228,PA,USA,40.380424,-80.04713,condos
https://www.zillow.com/homedetails/1108-Pennsbury-Blvd-Pittsburgh-PA-15205/11318594_zpid/,,,120000,148700.0,1445,91200.0,11/19/2021,992.0,sqft,120.97,561.92,sqft,213.55,1.0,2.0,,Laurel Tokarczyk,No,No,,1108 Pennsbury Blvd,Pittsburgh,15205,PA,USA,40.42951,-80.1013,condos
https://www.zillow.com/homedetails/129-Baywood-Ave-2C5-Pittsburgh-PA-15228/59836613_zpid/,,,101000,114400.0,1381,41900.0,11/19/2021,583.0,sqft,173.24,583.0,sqft,173.24,2.0,1.5,,,No,No,# 2C5,129 Baywood Ave #2C5,Pittsburgh,15228,PA,USA,40.380424,-80.04713,condos
https://www.zillow.com/homedetails/27304-Evergreen-Run-Imperial-PA-15126/59850134_zpid/,,,89900,115100.0,999,46100.0,11/19/2021,940.0,sqft,95.64,9.75,acres,9220.51,2.0,1.0,,,No,No,,27304 Evergreen Run,Imperial,15126,PA,USA,40.44133,-80.22404,condos
https://www.zillow.com/homedetails/2457-Brook-Ledge-Rd-APT-14A-Bridgeville-PA-15017/59856741_zpid/,,,85000,113700.0,1200,48900.0,11/19/2021,920.0,sqft,92.39,309.28,sqft,274.84,2.0,1.0,,Jennifer Stein,No,No,Apt 14A,2457 Brook Ledge Rd APT 14A,Bridgeville,15017,PA,USA,40.326393,-80.12046,condos
https://www.zillow.com/homedetails/27304-Evergreen-Run-4-Imperial-PA-15126/2070425034_zpid/,,,89900,,999,,11/17/2021,,,,,,,2.0,1.0,,Roseann Vamos,No,No,# 4,27304 Evergreen Run #4,Imperial,15126,PA,USA,,,condos
https://www.zillow.com/homedetails/250-Waverly-Ave-APT-2-Pittsburgh-PA-15229/11406438_zpid/,,,50000,133600.0,1664,55700.0,11/16/2021,968.0,sqft,51.65,968.0,sqft,51.65,2.0,2.0,,,No,No,Apt 2,250 Waverly Ave APT 2,Pittsburgh,15229,PA,USA,40.51822,-80.03647,condos
https://www.zillow.com/homedetails/300-Gilkeson-Rd-APT-12C-Pittsburgh-PA-15228/11398146_zpid/,,,125000,155900.0,1217,81100.0,11/15/2021,979.0,sqft,127.68,,,,2.0,1.0,,Bonnie Detwiler,No,No,Apt 12C,300 Gilkeson Rd APT 12C,Pittsburgh,15228,PA,USA,40.35898,-80.05818,condos
https://www.zillow.com/homedetails/4625-5th-Ave-APT-312-Oakland-PA-15213/2132938132_zpid/,,,99000,210300.0,2007,,11/15/2021,1025.0,sqft,96.59,,,,2.0,2.0,,Sheila Finch,No,No,Apt 312,4625 5th Ave APT 312,Oakland,15213,PA,USA,40.447445,-79.948006,condos
https://www.zillow.com/homedetails/846-Thorn-St-APT-71-Sewickley-PA-15143/11480859_zpid/,,,92500,109200.0,1044,40600.0,11/12/2021,481.0,sqft,192.31,413.82,sqft,223.53,1.0,1.0,,Jan Stevens,No,No,Apt 71,846 Thorn St APT 71,Sewickley,15143,PA,USA,40.534306,-80.17748,condos
https://www.zillow.com/homedetails/512-College-Park-Dr-Coraopolis-PA-15108/11584153_zpid/,,,108500,136600.0,1513,61700.0,11/10/2021,1320.0,sqft,82.2,631.62,sqft,171.78,3.0,2.0,,Dana Dragotto,No,No,,512 College Park Dr,Coraopolis,15108,PA,USA,40.518894,-80.22183,condos
https://www.zillow.com/homedetails/112-Washington-Pl-APT-9J-Pittsburgh-PA-15219/164589826_zpid/,,,85000,113900.0,1817,70000.0,11/10/2021,514.0,sqft,165.37,,,,,1.0,,Robin Ross,No,No,Apt 9J,112 Washington Pl APT 9J,Pittsburgh,15219,PA,USA,40.43965,-79.99214,condos
https://www.zillow.com/homedetails/4601-5th-Ave-APT-121-Pittsburgh-PA-15213/2078041171_zpid/,,,125000,191500.0,1662,,11/10/2021,1090.0,sqft,114.68,,,,2.0,1.0,,Stefanie Behrend,No,No,Apt 121,4601 5th Ave APT 121,Pittsburgh,15213,PA,USA,40.44734,-79.948715,condos
https://www.zillow.com/homedetails/1150-Bower-Hill-Rd-2B-Pittsburgh-PA-15243/2100213814_zpid/,,,69900,91400.0,1068,,11/09/2021,,,,17.0,acres,4111.76,1.0,1.0,,Marjorie Caplan,No,No,# 2B,1150 Bower Hill Rd #2B,Pittsburgh,15243,PA,USA,,,condos
https://www.zillow.com/homedetails/832-Forest-Green-Dr-Coraopolis-PA-15108/11552300_zpid/,,,110000,130600.0,1479,54500.0,11/08/2021,1124.0,sqft,97.86,387.68,sqft,283.74,2.0,2.0,,Erika Forsberg,No,No,,832 Forest Green Dr,Coraopolis,15108,PA,USA,40.509106,-80.216644,condos
https://www.zillow.com/homedetails/505-Hunters-Path-Rd-APT-24-Bridgeville-PA-15017/59858199_zpid/,,,97000,120600.0,1200,48600.0,11/08/2021,920.0,sqft,105.43,920.0,sqft,105.43,2.0,1.0,,,No,No,Apt 24,505 Hunters Path Rd APT 24,Bridgeville,15017,PA,USA,40.326496,-80.12914,condos
https://www.zillow.com/homedetails/1534-Fairmont-St-Pittsburgh-PA-15221/11418333_zpid/,,,108500,132400.0,1391,64700.0,11/05/2021,1395.0,sqft,77.78,,sqft,,2.0,2.0,,Ellen Livingston,No,No,,1534 Fairmont St,Pittsburgh,15221,PA,USA,40.44192,-79.86468,condos
https://www.zillow.com/homedetails/5900-Babcock-Blvd-APT-48-Pittsburgh-PA-15237/11522342_zpid/,,,80000,112600.0,1500,62300.0,11/04/2021,1000.0,sqft,80.0,,,,2.0,1.0,,Paul Murray,No,No,Apt 48,5900 Babcock Blvd APT 48,Pittsburgh,15237,PA,USA,40.54927,-80.02673,condos
https://www.zillow.com/homedetails/1400-Smokey-Wood-Dr-APT-708-Pittsburgh-PA-15218/11382426_zpid/,,,118000,136300.0,1154,69800.0,11/03/2021,1064.0,sqft,110.9,126.32,sqft,934.11,2.0,1.0,,Eileen Doheny,No,No,Apt 708,1400 Smokey Wood Dr APT 708,Pittsburgh,15218,PA,USA,40.42462,-79.87635,condos
https://www.zillow.com/homedetails/1001-Grandview-Ave-APT-601-Bridgeville-PA-15017/11434431_zpid/,,,63500,84800.0,974,41500.0,11/01/2021,635.0,sqft,100.0,,,,1.0,1.0,,Sandra Toulouse,No,No,Apt 601,1001 Grandview Ave APT 601,Bridgeville,15017,PA,USA,40.35342,-80.10545,condos
https://www.zillow.com/homedetails/3102-Charlemagne-Cir-Pittsburgh-PA-15237/11522681_zpid/,,,129000,149900.0,1867,77400.0,11/01/2021,1103.0,sqft,116.95,5.25,acres,24571.43,2.0,2.0,,,No,No,,3102 Charlemagne Cir,Pittsburgh,15237,PA,USA,40.54436,-80.01758,condos
https://www.zillow.com/homedetails/227-S-Home-Ave-APT-505-Pittsburgh-PA-15202/11325938_zpid/,,,90000,135400.0,1550,69600.0,10/29/2021,,,,,,,2.0,1.0,,Patty Helwich,No,No,Apt 505,227 S Home Ave APT 505,Pittsburgh,15202,PA,USA,40.496544,-80.06349,condos
https://www.zillow.com/homedetails/2463-Brook-Ledge-Rd-APT-12B-Bridgeville-PA-15017/59856792_zpid/,,,87630,110900.0,1162,47600.0,10/29/2021,,,,,,,2.0,1.0,,Shawn Hannegan,No,No,Apt 12B,2463 Brook Ledge Rd APT 12B,Bridgeville,15017,PA,USA,40.327312,-80.120766,condos
https://www.zillow.com/homedetails/2463-Brookledge-Rd-B-33-Bridgeville-PA-15017/2069187352_zpid/,,,85000,,1200,,10/29/2021,,,,,,,2.0,1.0,,Laura Underhill,No,No,# B-33,2463 Brookledge Rd #B-33,Bridgeville,15017,PA,USA,,,condos
https://www.zillow.com/homedetails/2457-Brook-Ledge-Rd-APT-34A-Bridgeville-PA-15017/59856740_zpid/,,,89000,115600.0,1200,45000.0,10/28/2021,920.0,sqft,96.74,,,,2.0,1.0,,,No,No,Apt 34A,2457 Brook Ledge Rd APT 34A,Bridgeville,15017,PA,USA,40.326393,-80.12046,condos
https://www.zillow.com/homedetails/4625-5th-Ave-APT-401-Pittsburgh-PA-15213/2072754282_zpid/,,,123000,,1725,,10/27/2021,1125.0,sqft,109.33,,,,2.0,1.0,,Marion Feeney,No,No,Apt 401,4625 5th Ave APT 401,Pittsburgh,15213,PA,USA,40.447445,-79.948006,condos
https://www.zillow.com/homedetails/2034-Swallow-Hill-Rd-APT-410-Pittsburgh-PA-15220/11577356_zpid/,,,105000,125900.0,998,54600.0,10/26/2021,750.0,sqft,140.0,309.28,sqft,339.5,1.0,1.0,,Jessica Milko,No,No,Apt 410,2034 Swallow Hill Rd APT 410,Pittsburgh,15220,PA,USA,40.39917,-80.07738,condos
https://www.zillow.com/homedetails/923-California-Ave-APT-201-Pittsburgh-PA-15202/11324918_zpid/,,,93000,132100.0,1658,70600.0,10/25/2021,1059.0,sqft,87.82,283.14,sqft,328.46,2.0,2.0,,Jeff Lunderstadt,No,No,Apt 201,923 California Ave APT 201,Pittsburgh,15202,PA,USA,40.499447,-80.06323,condos
https://www.zillow.com/homedetails/1506-Fairmont-St-Pittsburgh-PA-15221/11418319_zpid/,,,100000,123400.0,1391,62500.0,10/22/2021,1395.0,sqft,71.68,479.16,sqft,208.7,2.0,2.0,,Jay Carleton,No,No,,1506 Fairmont St,Pittsburgh,15221,PA,USA,40.44187,-79.86508,condos
https://www.zillow.com/homedetails/603-Calais-Dr-2108A-Pittsburgh-PA-15237/2068532053_zpid/,,,115000,,1670,,10/22/2021,772.0,sqft,148.96,609.84,sqft,188.57,1.0,1.0,,Brock Hanna,No,No,# 2108A,603 Calais Dr #2108A,Pittsburgh,15237,PA,USA,,,condos
https://www.zillow.com/homedetails/440-Abbeyville-Rd-APT-B-Pittsburgh-PA-15228/11431729_zpid/,,,80000,100900.0,950,53200.0,10/21/2021,877.0,sqft,91.22,,sqft,,1.0,1.0,,Theresa Doran,No,No,Apt B,440 Abbeyville Rd APT B,Pittsburgh,15228,PA,USA,40.350525,-80.046455,condos
https://www.zillow.com/homedetails/1532-Forest-Green-Dr-Coraopolis-PA-15108/11552173_zpid/,,,101000,128100.0,1494,54700.0,10/21/2021,1124.0,sqft,89.86,409.46,sqft,246.66,2.0,2.0,,Janet Duzicky,No,No,,1532 Forest Green Dr,Coraopolis,15108,PA,USA,40.507545,-80.215614,condos
https://www.zillow.com/homedetails/555-Sloop-Rd-APT-21-Pittsburgh-PA-15237/11589530_zpid/,,,110000,133500.0,974,63500.0,10/19/2021,756.0,sqft,145.5,21.0,acres,5238.1,1.0,1.0,,,No,No,Apt 21,555 Sloop Rd APT 21,Pittsburgh,15237,PA,USA,40.56587,-80.054955,condos
https://www.zillow.com/homedetails/1160-Bower-Hill-Rd-505A-Pittsburgh-PA-15243/2080661694_zpid/,,,69000,127000.0,1231,,10/18/2021,,,,,,,2.0,1.0,,Kathy McKenna,No,No,# 505A,1160 Bower Hill Rd #505A,Pittsburgh,15243,PA,USA,40.377155,-80.06981,condos
https://www.zillow.com/homedetails/932-Forest-Green-Dr-Coraopolis-PA-15108/11552316_zpid/,,,85500,118400.0,1495,54500.0,10/15/2021,1124.0,sqft,76.07,409.46,sqft,208.81,2.0,2.0,,Cindy Rebeck,No,No,,932 Forest Green Dr,Coraopolis,15108,PA,USA,40.508675,-80.21693,condos
https://www.zillow.com/homedetails/1060-Chatham-Park-Dr-APT-H-Pittsburgh-PA-15216/59835955_zpid/,,,125000,154100.0,1496,78900.0,10/14/2021,,,,,,,2.0,1.0,,Michele Belice,No,No,Apt H,1060 Chatham Park Dr APT H,Pittsburgh,15216,PA,USA,40.393906,-80.05779,condos
https://www.zillow.com/homedetails/1102-Charlemagne-Cir-Pittsburgh-PA-15237/11522618_zpid/,,,122000,166600.0,1814,77300.0,10/12/2021,1103.0,sqft,110.61,,,,2.0,2.0,,Marilyn Mosso,No,No,,1102 Charlemagne Cir,Pittsburgh,15237,PA,USA,40.545376,-80.018456,condos
https://www.zillow.com/homedetails/321-Ridge-Point-Cir-APT-11-Bridgeville-PA-15017/59856075_zpid/,,,67000,95700.0,957,48600.0,10/12/2021,916.0,sqft,73.14,916.0,sqft,73.14,1.0,1.0,,,No,No,Apt 11,321 Ridge Point Cir APT 11,Bridgeville,15017,PA,USA,40.326122,-80.125015,condos
https://www.zillow.com/homedetails/51-Greenough-Ave-Pittsburgh-PA-15202/11267768_zpid/,,,51168,127400.0,1045,64800.0,10/07/2021,756.0,sqft,67.68,1189.0,sqft,43.03,2.0,1.0,,,No,No,,51 Greenough Ave,Pittsburgh,15202,PA,USA,40.48624,-80.05199,condos
https://www.zillow.com/homedetails/318-College-Park-Dr-Coraopolis-PA-15108/11584115_zpid/,,,115000,134100.0,1495,54400.0,10/07/2021,1056.0,sqft,108.9,574.99,sqft,200.0,2.0,2.0,,Michelle Proviano,No,No,,318 College Park Dr,Coraopolis,15108,PA,USA,40.519497,-80.22178,condos
https://www.zillow.com/homedetails/5715-Beacon-St-APT-309-Pittsburgh-PA-15217/11632121_zpid/,,,128500,146700.0,1252,80000.0,10/07/2021,845.0,sqft,152.07,261.36,sqft,491.66,1.0,1.0,,Sherri Mayer,No,No,Apt 309,5715 Beacon St APT 309,Pittsburgh,15217,PA,USA,40.434902,-79.92372,condos
https://www.zillow.com/homedetails/187-Morrison-Dr-APT-32-Pittsburgh-PA-15216/11571424_zpid/,,,110000,132700.0,1300,43000.0,10/06/2021,1042.0,sqft,105.57,,,,1.0,1.0,,Kimberly Phares,No,No,Apt 32,187 Morrison Dr APT 32,Pittsburgh,15216,PA,USA,40.39443,-80.04737,condos
https://www.zillow.com/homedetails/321-Ridge-Point-Cir-APT-B11-Bridgeville-PA-15017/2059223395_zpid/,,,67000,,1474,,10/06/2021,916.0,sqft,73.14,,,,1.0,1.0,,Cindy Rack,No,No,Apt B11,321 Ridge Point Cir APT B11,Bridgeville,15017,PA,USA,40.326122,-80.125015,condos
https://www.zillow.com/homedetails/321-Ridge-Point-Circle-B-11-11-South-Fayette-PA-15017/2090992967_zpid/,,,67000,119200.0,950,,10/06/2021,,,,,,,1.0,1.0,,,No,No,# 11,321 Ridge Point Circle B-11 #11,South Fayette,15017,PA,USA,40.32602,-80.12491,condos
https://www.zillow.com/homedetails/960-Chatham-Park-Dr-APT-H-Pittsburgh-PA-15216/59835896_zpid/,,,105000,157500.0,1225,79000.0,10/05/2021,996.0,sqft,105.42,996.0,sqft,105.42,2.0,1.0,,,No,No,Apt H,960 Chatham Park Dr APT H,Pittsburgh,15216,PA,USA,40.39478,-80.057556,condos
https://www.zillow.com/homedetails/329-Ridge-Point-Cir-APT-14-Bridgeville-PA-15017/59858146_zpid/,,,78000,118900.0,1200,42500.0,10/05/2021,920.0,sqft,84.78,920.0,sqft,84.78,2.0,1.0,,,No,No,Apt 14,329 Ridge Point Cir APT 14,Bridgeville,15017,PA,USA,40.32567,-80.12673,condos
https://www.zillow.com/homedetails/2465-Brook-Ledge-Rd-APT-34A-Bridgeville-PA-15017/164420786_zpid/,,,78000,120200.0,1028,45000.0,10/05/2021,920.0,sqft,84.78,,,,2.0,1.0,,,No,No,Apt 34A,2465 Brook Ledge Rd APT 34A,Bridgeville,15017,PA,USA,40.32761,-80.12095,condos
https://www.zillow.com/homedetails/2467-Brook-Ledge-Rd-APT-14B-Bridgeville-PA-15017/164420791_zpid/,,,78000,112000.0,1057,45000.0,10/05/2021,920.0,sqft,84.78,,,,2.0,1.0,,,No,No,Apt 14B,2467 Brook Ledge Rd APT 14B,Bridgeville,15017,PA,USA,40.327927,-80.12129,condos
https://www.zillow.com/homedetails/1685-Brodhead-Rd-APT-3-Coraopolis-PA-15108/11613559_zpid/,,,97500,132500.0,1065,74800.0,09/30/2021,988.0,sqft,98.68,557.57,sqft,174.87,2.0,1.0,,Melinda Lynch,No,No,Apt 3,1685 Brodhead Rd APT 3,Coraopolis,15108,PA,USA,40.549507,-80.24445,condos
https://www.zillow.com/homedetails/2307-Charlemagne-Cir-Pittsburgh-PA-15237/11522670_zpid/,,,117000,148500.0,1829,71200.0,09/29/2021,1114.0,sqft,105.03,387.68,sqft,301.79,2.0,2.0,,Kristi Stebler,No,No,,2307 Charlemagne Cir,Pittsburgh,15237,PA,USA,40.54451,-80.01784,condos
https://www.zillow.com/homedetails/2455-Brook-Ledge-Rd-APT-13B-Bridgeville-PA-15017/59856729_zpid/,,,75000,104700.0,950,47100.0,09/29/2021,787.0,sqft,95.3,,,,1.0,1.0,,April Alexy,No,No,Apt 13B,2455 Brook Ledge Rd APT 13B,Bridgeville,15017,PA,USA,40.326042,-80.12038,condos
https://www.zillow.com/homedetails/6100-Sanlin-Dr-Coraopolis-PA-15108/11552580_zpid/,,,80000,105800.0,1281,54900.0,09/28/2021,1053.0,sqft,75.97,,,,2.0,1.0,,Stefani Jazudek,No,No,,6100 Sanlin Dr,Coraopolis,15108,PA,USA,40.51051,-80.20923,condos
https://www.zillow.com/homedetails/227-S-Home-Ave-APT-208-Pittsburgh-PA-15202/11325908_zpid/,,,79900,102900.0,1099,56000.0,09/27/2021,915.0,sqft,87.32,,,,2.0,1.0,,Adam Cannon,No,No,Apt 208,227 S Home Ave APT 208,Pittsburgh,15202,PA,USA,40.496544,-80.06349,condos
https://www.zillow.com/homedetails/7275-Beacon-Hill-Dr-Pittsburgh-PA-15221/11418377_zpid/,,,120000,138700.0,1391,60700.0,09/27/2021,1395.0,sqft,86.02,,,,2.0,2.0,,Jennifer Burns,No,No,,7275 Beacon Hill Dr,Pittsburgh,15221,PA,USA,40.44248,-79.86357,condos
https://www.zillow.com/homedetails/430-Abbeyville-Rd-APT-C-Pittsburgh-PA-15228/2069090368_zpid/,,,102000,137800.0,1994,,09/24/2021,1102.0,sqft,92.56,,,,2.0,2.0,,,No,No,Apt C,430 Abbeyville Rd APT C,Pittsburgh,15228,PA,USA,40.350655,-80.04679,condos
https://www.zillow.com/homedetails/2160-Greentree-Rd-APT-504W-Pittsburgh-PA-15220/11252413_zpid/,,,127500,170300.0,1564,96300.0,09/23/2021,,,,,sqft,,2.0,2.0,,Michelle Zacur,No,No,Apt 504W,2160 Greentree Rd APT 504W,Pittsburgh,15220,PA,USA,40.39228,-80.072914,condos
https://www.zillow.com/homedetails/5900-Babcock-Blvd-APT-63-Pittsburgh-PA-15237/11522359_zpid/,,,65000,84200.0,950,36100.0,09/21/2021,540.0,sqft,120.37,,,,1.0,1.0,,T. Richard Parobeck,No,No,Apt 63,5900 Babcock Blvd APT 63,Pittsburgh,15237,PA,USA,40.54927,-80.02673,condos
https://www.zillow.com/homedetails/609-Calais-Dr-APT-3108-Pittsburgh-PA-15237/2069528401_zpid/,,,115000,143000.0,1289,,09/21/2021,772.0,sqft,148.96,,,,1.0,1.0,,,No,No,Apt 3108,609 Calais Dr APT 3108,Pittsburgh,15237,PA,USA,40.567795,-80.053925,condos
https://www.zillow.com/homedetails/2467-Brook-Ledge-Rd-APT-24B-Bridgeville-PA-15017/59856847_zpid/,,,90000,117200.0,1200,48600.0,09/20/2021,920.0,sqft,97.83,,,,2.0,1.0,,Gayle Blonar,No,No,Apt 24B,2467 Brook Ledge Rd APT 24B,Bridgeville,15017,PA,USA,40.327927,-80.12129,condos
https://www.zillow.com/homedetails/112-Washington-Pl-APT-18E-Pittsburgh-PA-15219/2086937393_zpid/,,,123750,287000.0,1226,,09/18/2021,623.0,sqft,198.64,,,,,1.0,,Dev Meyers,No,No,Apt 18E,112 Washington Pl APT 18E,Pittsburgh,15219,PA,USA,40.43923,-79.99279,condos
https://www.zillow.com/homedetails/1-Hiland-Valley-Dr-APT-106-Pittsburgh-PA-15229/11482232_zpid/,,,110000,131300.0,1400,71300.0,09/17/2021,922.0,sqft,119.31,256.0,sqft,429.69,2.0,1.0,,Kristi Stebler,No,No,Apt 106,1 Hiland Valley Dr APT 106,Pittsburgh,15229,PA,USA,40.532,-80.03816,condos
https://www.zillow.com/homedetails/520-Washington-Rd-APT-405-Pittsburgh-PA-15228/59836608_zpid/,,,112500,133200.0,997,67000.0,09/17/2021,,,,,,,1.0,1.0,,Janet Hensler,No,No,Apt 405,520 Washington Rd APT 405,Pittsburgh,15228,PA,USA,40.38361,-80.044075,condos
https://www.zillow.com/homedetails/5900-Babcock-Blvd-APT-21-Pittsburgh-PA-15237/11522313_zpid/,,,67500,82300.0,950,39600.0,09/15/2021,486.0,sqft,138.89,,,,1.0,1.0,,Nancy Evans,No,No,Apt 21,5900 Babcock Blvd APT 21,Pittsburgh,15237,PA,USA,40.54927,-80.02673,condos
https://www.zillow.com/homedetails/187-Morrison-Dr-APT-12-Pittsburgh-PA-15216/11571414_zpid/,,,107000,126200.0,981,34300.0,09/13/2021,988.0,sqft,108.3,,,,1.0,1.0,,Karen Marshall,No,No,Apt 12,187 Morrison Dr APT 12,Pittsburgh,15216,PA,USA,40.39441,-80.04732,condos
https://www.zillow.com/homedetails/187-Morrison-Dr-APT-14-Pittsburgh-PA-15216/11571416_zpid/,,,82500,102700.0,981,34200.0,09/13/2021,,,,,,,1.0,1.0,,Anthony Farinelli,No,No,Apt 14,187 Morrison Dr APT 14,Pittsburgh,15216,PA,USA,40.39441,-80.04732,condos
https://www.zillow.com/homedetails/2467-Brook-Ledge-Rd-APT-32B-Bridgeville-PA-15017/59856850_zpid/,,,90000,110400.0,1200,45000.0,09/13/2021,920.0,sqft,97.83,,sqft,,2.0,1.0,,Lorraine McElroy,No,No,Apt 32B,2467 Brook Ledge Rd APT 32B,Bridgeville,15017,PA,USA,40.327927,-80.12129,condos
https://www.zillow.com/homedetails/338-New-World-Dr-Clairton-PA-15025/11250938_zpid/,,,98000,123800.0,927,54500.0,09/10/2021,987.0,sqft,99.29,,,,2.0,1.0,,Patricia Shaffer,No,No,,338 New World Dr,Clairton,15025,PA,USA,40.285553,-79.9582,condos
https://www.zillow.com/homedetails/338-New-World-Dr-Jefferson-Hills-PA-15025/2121771097_zpid/,,,98000,164600.0,950,,09/10/2021,,,,,,,2.0,1.0,,,No,No,,338 New World Dr,Jefferson Hills,15025,PA,USA,40.285553,-79.9582,condos
https://www.zillow.com/homedetails/5900-Babcock-Blvd-APT-11-Pittsburgh-PA-15237/11522302_zpid/,,,75000,91300.0,977,37700.0,09/08/2021,486.0,sqft,154.32,,,,1.0,1.0,,Cynthia Hovan,No,No,Apt 11,5900 Babcock Blvd APT 11,Pittsburgh,15237,PA,USA,40.54927,-80.02673,condos
https://www.zillow.com/homedetails/323-Forest-Green-Dr-Coraopolis-PA-15108/11552229_zpid/,,,110000,135500.0,1500,60300.0,09/08/2021,1125.0,sqft,97.78,,,,2.0,2.0,,Christy Reinheardt,No,No,,323 Forest Green Dr,Coraopolis,15108,PA,USA,40.509644,-80.21423,condos
https://www.zillow.com/homedetails/2019-Thornberry-Dr-Pittsburgh-PA-15237/11409517_zpid/,,,125000,153700.0,1429,83100.0,09/07/2021,810.0,sqft,154.32,561.92,sqft,222.45,2.0,1.0,,Beth Hackmann,No,No,,2019 Thornberry Dr,Pittsburgh,15237,PA,USA,40.515915,-79.99229,condos
https://www.zillow.com/homedetails/112-Washington-Pl-APT-20D-Pittsburgh-PA-15219/2071113568_zpid/,,,110000,148600.0,2199,,09/01/2021,922.0,sqft,119.31,,,,1.0,2.0,,Dev Meyers,No,No,Apt 20D,112 Washington Pl APT 20D,Pittsburgh,15219,PA,USA,40.43965,-79.99214,condos
https://www.zillow.com/homedetails/1034-Forest-Green-Dr-Coraopolis-PA-15108/11552085_zpid/,,,65500,90600.0,1020,48000.0,08/31/2021,,,,,,,1.0,1.0,,Brenda Petkunas,No,No,,1034 Forest Green Dr,Coraopolis,15108,PA,USA,40.50869,-80.216835,condos
https://www.zillow.com/homedetails/514-College-Park-Dr-Coraopolis-PA-15108/11584154_zpid/,,,123750,148200.0,1513,61700.0,08/31/2021,1320.0,sqft,93.75,,,,3.0,2.0,,Michael Reed,No,No,,514 College Park Dr,Coraopolis,15108,PA,USA,40.51896,-80.2217,condos
https://www.zillow.com/homedetails/1001-Grandview-Ave-APT-101-Bridgeville-PA-15017/164357035_zpid/,,,67000,88000.0,1069,45500.0,08/31/2021,855.0,sqft,78.36,,,,1.0,1.0,,,No,No,Apt 101,1001 Grandview Ave APT 101,Bridgeville,15017,PA,USA,40.35342,-80.10545,condos
https://www.zillow.com/homedetails/1400-Smokey-Wood-Dr-APT-405-Pittsburgh-PA-15218/11382416_zpid/,,,115000,136200.0,1191,62100.0,08/30/2021,1120.0,sqft,102.68,2.93,acres,39249.39,2.0,1.0,,,No,No,Apt 405,1400 Smokey Wood Dr APT 405,Pittsburgh,15218,PA,USA,40.42462,-79.87635,condos
https://www.zillow.com/homedetails/446-Hoodridge-Dr-APT-202-Pittsburgh-PA-15234/164295392_zpid/,,,73000,98200.0,1220,49900.0,08/25/2021,883.0,sqft,82.67,,,,1.0,1.0,,Jane Davis,No,No,Apt 202,446 Hoodridge Dr APT 202,Pittsburgh,15234,PA,USA,40.366863,-80.033775,condos
https://www.zillow.com/homedetails/2160-Greentree-Rd-APT-405W-Pittsburgh-PA-15220/11252390_zpid/,,,121000,168900.0,1564,96400.0,08/24/2021,1216.0,sqft,99.51,,,,2.0,2.0,,Daniel Seigel,No,No,Apt 405W,2160 Greentree Rd APT 405W,Pittsburgh,15220,PA,USA,40.39228,-80.072914,condos
https://www.zillow.com/homedetails/507-Hunters-Path-Rd-APT-22-Bridgeville-PA-15017/59858197_zpid/,,,84000,113100.0,1200,48600.0,08/24/2021,920.0,sqft,91.3,920.0,sqft,91.3,2.0,1.0,,,No,No,Apt 22,507 Hunters Path Rd APT 22,Bridgeville,15017,PA,USA,40.326313,-80.129585,condos
