Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude,Listing Type
https://www.zillow.com/homedetails/325-Pennsylvania-Ave-Clairton-PA-15025/11576303_zpid/,,,25000,,950,22800.0,06/09/2023,900.0,sqft,27.78,2272.0,sqft,11.0,2.0,1.0,,,No,No,,325 Pennsylvania Ave,Clairton,15025,PA,USA,40.30973,-79.89581,townhouses
https://www.zillow.com/homedetails/1197-Pine-Hollow-Rd-Mc-Kees-Rocks-PA-15136/11598919_zpid/,,,120000,129200.0,1500,65000.0,06/09/2023,1320.0,sqft,90.91,5018.11,sqft,23.91,3.0,2.0,,Jason Mazzei,No,No,,1197 Pine Hollow Rd,Mc Kees Rocks,15136,PA,USA,40.472523,-80.08132,townhouses
https://www.zillow.com/homedetails/1309-Walnut-St-Pittsburgh-PA-15221/11381309_zpid/,,,89490,151300.0,1196,57000.0,06/07/2023,1477.0,sqft,60.59,1477.0,sqft,60.59,2.0,1.0,,,No,No,,1309 Walnut St,Pittsburgh,15221,PA,USA,40.43416,-79.879166,townhouses
https://www.zillow.com/homedetails/808-Killarney-Dr-Pittsburgh-PA-15234/11307163_zpid/,,,140000,141000.0,1400,61600.0,06/06/2023,1060.0,sqft,132.08,4377.78,sqft,31.98,3.0,1.0,,Cody Inman,No,No,,808 Killarney Dr,Pittsburgh,15234,PA,USA,40.376915,-80.01206,townhouses
https://www.zillow.com/homedetails/1002-Anna-Ave-West-Mifflin-PA-15122/11389173_zpid/,,,90000,90600.0,1492,66800.0,06/05/2023,,,,,,,3.0,2.0,,Chris Olds,No,No,,1002 Anna Ave,West Mifflin,15122,PA,USA,40.368393,-79.86794,townhouses
https://www.zillow.com/homedetails/131-Bausman-St-Pittsburgh-PA-15210/11317066_zpid/,,,93000,,1147,16200.0,06/02/2023,,,,2500.0,sqft,37.2,4.0,2.0,,Ryan Shedlock,No,No,,131 Bausman St,Pittsburgh,15210,PA,USA,40.414593,-79.98966,townhouses
https://www.zillow.com/homedetails/629-Deer-Watch-Rd-Bridgeville-PA-15017/59856194_zpid/,,,77000,216800.0,1781,116600.0,06/02/2023,1344.0,sqft,57.29,1041.0,sqft,73.97,3.0,2.5,,,No,No,,629 Deer Watch Rd,Bridgeville,15017,PA,USA,40.327595,-80.13173,townhouses
https://www.zillow.com/homedetails/3B-Bethany-Dr-Pittsburgh-PA-15215/11373507_zpid/,,,135185,136200.0,1500,115600.0,06/01/2023,1088.0,sqft,124.25,3239.0,sqft,41.74,2.0,1.5,,,No,No,,3B Bethany Dr,Pittsburgh,15215,PA,USA,40.50571,-79.93689,townhouses
https://www.zillow.com/homedetails/8-Spring-St-Millvale-PA-15209/11610699_zpid/,,,20000,20200.0,1357,23200.0,06/01/2023,1360.0,sqft,14.71,1350.36,sqft,14.81,4.0,1.0,,Michael Cowan,No,No,,8 Spring St,Millvale,15209,PA,USA,40.479767,-79.97892,townhouses
https://www.zillow.com/homedetails/29-Victory-Ln-Leetsdale-PA-15056/11587305_zpid/,,,129000,130000.0,1014,75800.0,05/31/2023,,,,2953.37,sqft,43.68,2.0,1.0,,Ryan Bibza,No,No,,29 Victory Ln,Leetsdale,15056,PA,USA,40.562447,-80.20561,townhouses
https://www.zillow.com/homedetails/202-W-Garden-Rd-Pittsburgh-PA-15227/11304843_zpid/,,,130000,131100.0,1650,51400.0,05/30/2023,1026.0,sqft,126.71,9195.52,sqft,14.14,3.0,2.0,,Sherry Cagney,No,No,,202 W Garden Rd,Pittsburgh,15227,PA,USA,40.37801,-79.978165,townhouses
https://www.zillow.com/homedetails/5407-Wilson-Ct-Clairton-PA-15025/11634316_zpid/,,,24000,,1185,27200.0,05/25/2023,1188.0,sqft,20.2,9095.0,sqft,2.64,3.0,1.0,,,No,No,,5407 Wilson Ct,Clairton,15025,PA,USA,40.2885,-79.8994,townhouses
